62,3.8391694369766508e-28
62,3.8391694369766508e-28
40,6.3464963472566975e-15
42,3.942898753231255e-16
44,2.6534221367148668e-17
46,1.6156824332759663e-18
48,9.817256293139705e-20
50,5.839558882759914e-21
18,5.47652726321649e-06
20,1.0089285148795769e-06
22,1.601833029635899e-07
24,2.650960889108561e-08
26,4.046168010011778e-09
28,5.233956253599429e-10
30,7.818148605682369e-11
32,1.2022029104037649e-11
