18,0.002811161257996452
20,0.0008485968452607985
22,0.00020831575981817763
24,7.047028580907668e-05
26,1.3902433202565835e-05
28,3.1439447010182666e-06
30,7.27524702369667e-07
32,3.093694414076918e-07
35,7.523684986874792e-08
38,5.824096520100594e-08
40,7.553461904448358e-08
42,7.08838966767025e-08
45,7.08838966767025e-08
48,7.08838966767025e-08
