23,0.007869912954315146
23,3.5484327556854444e-10
18,3.821115701205465e-07
20,2.528401982239782e-08
25,3.283912573885593e-11
27,1.671591094582264e-12
28,4.79632671002301e-13
30,1.5823493400477253e-14
32,1.2419665194556193e-15
40,1.8847140998236168e-20
50,2.8842930052661566e-26
60,9.893022750368688e-33
35,1.9569153002540146e-17
38,3.9802624851218076e-19
42,8.892865076038516e-22
45,3.255377614607654e-23
48,2.558346355548623e-25
