72,6.712927238205728e-33
18,5.688713481748344e-07
20,7.8862409521916e-08
22,1.0159530031587128e-08
24,1.3101919385111975e-09
26,1.5514306300096331e-10
28,1.5253923385091277e-11
40,5.534659112086193e-16
46,1.7290319567381035e-17
46,1.7290319567381035e-17
48,4.642186844816845e-18
50,1.1545284171483337e-19
52,1.1641513466133522e-20
54,4.543125076355054e-22
56,4.440861776764018e-23
58,4.459648219686207e-24
60,2.9471531873515174e-25
62,9.947264771631295e-27
